ID,SPB74 log 2,virido log2,J1074 log2,AA4 log2
2251,0.069259856,1.066847828,0.976791583,-0.28966931
2252,0.298346218,1.477760556,1.565405439,0.780992292
2253,0.298124004,1.778240547,1.933003144,0.735358255
2254,null,null,null,null
2255,-1.853126007,-1.107811783,-1.230587758,-0.297976609
2256,null,null,null,null
2257,null,null,null,null
2258,null,null,null,null
2259,null,null,null,null
2260,-0.371336682,-0.081936412,0.001992206,0.128847026
2261,-0.6184597,-0.520273525,-0.962445294,-0.119265248
2262,null,null,null,null
2263,-0.573086084,1.921445575,2.481113665,1.080640994
2264,-0.66718618,0.92396774,0.716122362,0.335643329
2265,-1.017165812,0.348287746,0.236957509,-0.314629007
2266,null,null,null,null
2267,null,null,null,null
2268,0.279381995,0.126487771,0.158536056,-0.074341855
2269,3.073236901,1.954843055,2.206210415,2.356300258
2270,2.770042137,2.437553654,2.398567507,3.908263564
2271,2.707965111,2.467350322,2.716885234,3.927697546
2272,null,null,null,null
2273,null,null,null,null
2274,null,null,null,null
2275,null,null,null,null
2276,2.166020218,2.090115884,2.407920086,2.163802504
2277,1.958153603,1.828619352,2.197641522,1.124783148
2278,0.277271447,0.256604324,0.309241752,-0.190168093
2279,0.189570195,-0.059798697,-0.039942917,-0.144503761
2280,null,null,null,null
2281,null,null,null,null
2282,-0.825922178,-0.652373306,-0.867018474,-0.022118407
2283,null,null,null,null
2284,null,null,null,null
2285,null,null,null,null
2286,null,null,null,null
2287,null,null,null,null
2288,0.122033678,0.38714644,1.787261957,0.084832943
2289,null,null,null,null
2290,-1.638889263,-0.236965,0.045435697,-0.98151649
2291,null,null,null,null
2292,null,null,null,null
2293,0.036804966,0.582477727,0.699311216,0.960343117
2294,null,null,null,null
2295,-0.705059019,0.516110556,0.364825333,0.864051011
2296,-0.740462798,-0.638965265,0.142456232,-1.239098631
2297,-1.270933611,-0.917642837,-0.845437791,-0.661968625
2298,null,null,null,null
2299,null,null,null,null
2300,-0.167504649,-0.916429005,-0.918920837,-0.54706654
2301,0.419663234,-0.429598016,-0.505623988,-0.158152725
2302,2.839013491,6.150083512,6.545809239,4.338758095
2303,0.438190692,0.481520655,0.320004613,-0.211124256
2304,null,null,null,null
2305,null,null,null,null
2306,null,null,null,null
2307,null,null,null,null
2308,null,null,null,null
2309,null,null,null,null
2310,null,null,null,null
2311,-0.368329643,1.596857581,1.635136416,0.606307302
2312,0.727847807,0.931863404,1.092175018,0.687674185
2313,0.332893577,0.596489276,0.686140639,0.306169321
2314,0.276088591,-0.343578544,-0.276711552,-0.739137902
2315,1.144897248,-0.659314963,-0.734097291,-0.906029661
2316,1.054885589,0.07062682,-0.145787044,-0.202344179
2317,null,null,null,null
2318,null,null,null,null
2319,null,null,null,null
2320,-1.87675971,-0.833509374,-1.126539838,-0.644622441
2321,-0.207983009,-1.082755698,-0.985227588,-0.18160033
2322,-0.357300422,-0.440637503,-0.774583074,-0.20383049
2323,0.078686495,-0.133572827,-0.331560691,-0.044817279
2324,null,null,null,null
2325,-0.174920861,-0.447123443,-0.749096002,-0.245049874
2326,2.068893242,1.274581346,0.845314279,1.929021559
2327,-2.40960623,0.914170519,-0.038682085,1.23894717
2328,null,null,null,null
2329,null,null,null,null
2330,null,null,null,null
2331,null,null,null,null
2332,null,null,null,null
2333,-0.824643729,0.423298506,-0.079063984,null
2334,-0.320072723,-0.571003801,-1.097183224,-0.553320718
2335,0.348599537,-0.415647871,-0.53668419,0.185202045
2336,null,null,null,null
2337,null,null,null,null
2338,null,null,null,null
2339,0.793424022,0.849116903,0.956482308,-0.304485147
2340,-0.20749303,0.233706379,0.09283194,0.38175739
2341,-1.570266424,-1.173302753,-1.122505024,-0.893496848
2342,-1.794163854,-1.476906787,-1.361748479,-0.840474718
2343,null,null,null,null
2344,null,null,null,null
2345,null,null,null,null
2346,null,null,null,null
2347,0.378371244,1.746708901,1.021683737,0.680920748
2348,6.642296808,4.231231749,4.017869815,1.211382769
2349,0.089945122,-0.221095261,-0.117798812,0.119709724
2350,1.47921529,2.645793828,3.499981187,2.749501053
2351,-0.300982072,-0.078182151,-0.423073767,-0.028590423
2352,0.339970997,0.366796133,0.643374226,-0.168354957
2353,-0.35038072,0.491073174,0.574488968,0.036326675
2354,1.58918661,0.759008806,0.496212423,0.275904711
2355,null,null,null,null
2356,0.698479593,0.044359656,-0.119836646,0.057186237
2357,0.554615957,0.308214943,0.358466414,-0.497054889
2358,null,null,null,null
2359,null,null,null,null
2360,-0.584616785,0.385933046,0.446681877,0.904539785
2361,-0.572756938,-0.942445112,-0.798278585,-0.368660485
2362,-0.066099852,-0.389464229,-0.790953468,-0.217027479
2363,null,null,null,null
2364,0.220500551,0.12312252,0.223104975,0.21487176
2365,-0.262842989,0.659772582,1.37722813,0.686073828
2366,-0.677629923,-0.583887059,-0.784069951,0.023034324
2367,-0.750598437,-0.811952143,-0.920257825,-0.154851604
2368,0.177169675,-0.296952763,-0.433879013,0.028136532
2369,null,null,null,null
2370,0.604464877,0.850240423,0.905452877,0.217637076
2371,null,null,null,null
2372,null,null,null,null
2373,null,null,null,null
2374,null,null,null,null
2375,0.532688291,-0.369603856,-0.36230937,-0.364977968
2376,-0.53177906,-0.411495284,-0.455027855,-0.305515084
2377,null,null,null,null
2378,null,null,null,null
2379,null,null,null,null
2380,0.227659942,-0.258074983,-0.514429499,0.116014359
2381,0.596892613,1.255018154,1.629078283,0.389637139
2382,0.942251775,0.454974668,0.473604934,0.001267084
2383,1.007206625,1.139274743,0.87836383,0.558536186
2384,0.955898676,0.918716545,0.748737268,0.381369174
2385,0.219573831,-0.035850398,0.065390047,0.050851843
2386,-0.612922644,-0.78279827,-1.005953971,-0.375045614
2387,null,null,null,null
2388,null,null,null,null
2389,null,null,null,null
2390,null,null,null,null
2391,0.683951781,0.638296507,0.973761483,0.474707206
2392,null,null,null,null
2393,null,null,null,null
2394,-0.142486757,-0.235250356,-0.415564422,-0.617463788
2395,-0.033029733,-0.468352975,-0.547522007,-0.810427588
2396,1.156311501,0.262883003,-0.405876075,-0.618815869
2397,null,null,null,null
2398,null,null,null,null
2399,0.023481996,0.426901383,0.378502975,0.263906739
2400,1.33336432,1.589320497,2.049192802,1.171767786
2401,null,null,null,null
2402,null,null,null,null
2403,-0.824643729,2.387599134,1.820671429,1.362538852
2404,null,null,null,null
2405,null,null,null,null
2406,null,null,null,null
2407,null,null,null,null
2408,null,null,null,null
2409,-0.278590656,1.707478041,1.423807957,0.040610758
2410,-0.754156253,-1.12885812,-0.000983471,0.148104892
2411,0.830806248,-1.849311989,-0.398676584,-1.543448248
2412,-1.824643729,-0.581106738,0.246836608,0.159574863
2413,-1.824643729,-0.707842715,-2.234761499,-2.128561371
2414,-1.622741043,-0.802936352,-0.802245935,-2.958542232
2415,0.319598487,3.355315094,1.538293955,1.978161688
2416,0.279836727,1.716738123,2.465707749,-0.959389242
2417,-0.017288807,0.945708687,0.640154083,-0.374426742
2418,0.377258957,3.660826149,2.844115258,2.925061617
2419,-0.37821732,2.101874118,0.787365131,1.270851782
2420,null,null,null,null
2421,null,null,null,null
2422,null,null,null,null
2423,0.619053854,3.168816665,2.980335059,3.078835436
2424,0.1165914,1.63117651,1.915572958,-0.696354837
2425,1.695953642,1.376640362,1.593980639,-0.374426742
2426,null,null,null,null
2427,null,null,null,null
2428,null,null,null,null
2429,0.898009664,3.551824746,3.750620121,1.040610758
2430,null,null,null,null
2431,null,null,null,null
2432,null,null,null,null
2433,null,null,null,null
2434,null,null,null,null
2435,0.101433943,1.079991457,0.930630669,0.130321673
2436,0.611007546,0.633252073,0.33804472,0.498707189
2437,-0.15775035,0.090082859,-0.210442842,-0.307268186
2438,-0.055442022,0.200192696,0.027259138,-0.067944885
2439,null,null,null,null
2440,null,null,null,null
2441,0.729501772,0.698770448,0.49083509,1.216930428
2442,null,null,null,null
2443,-1.858920735,-0.89957169,-0.106515732,-0.622107015
2444,null,null,null,null
2445,null,null,null,null
2446,null,null,null,null
2447,-0.031076171,0.883821546,0.706556244,-0.130004473
2448,0.333078411,0.575311247,0.442644593,0.105939326
2449,-0.078275388,-0.065024177,-0.432254887,-0.532360019
2450,null,null,null,null
2451,null,null,null,null
2452,null,null,null,null
2453,-0.06751072,0.623780592,1.080606028,0.040610758
2454,-0.227083675,0.711178688,1.02964597,-0.524620205
2455,null,null,null,null
2456,0.127975825,-0.37702153,-0.43499255,-0.12231994
2457,null,null,null,null
2458,-0.534838667,-0.39022422,-0.278955152,-0.548551652
2459,0.279075231,0.179216596,0.436981516,-0.257094097
2460,-0.042571367,0.113642663,0.046877788,-0.699786032
2461,-0.065093273,0.245130361,0.259835753,-0.002924292
2462,null,null,null,null
2463,null,null,null,null
2464,null,null,null,null
2465,null,null,null,null
2466,-0.410048668,0.662804204,1.070170125,-0.873382848
2467,-0.099937023,0.738433217,0.925786913,-0.074409914
2468,null,null,null,null
2469,null,null,null,null
2470,null,null,null,null
2471,-1.883101844,0.658099117,-1.246138304,1.078153574
2472,-1.943919472,-0.991147973,-1.106496675,-1.201640114
2473,null,null,null,null
2474,null,null,null,null
2475,null,null,null,null
2476,null,null,null,null
2477,null,null,null,null
2478,null,null,null,null
2479,0.898009664,4.796741859,5.292100536,2.84796568
2480,0,2.177204924,2.117907481,-0.959389242
2481,0.569736025,2.195320887,1.460729097,1.793201043
2482,null,null,null,null
2483,-0.385847389,3.178271005,-1.060318073,-1.286675933
2484,-1.037705858,1.745109554,-1.306237475,-0.355823964
2485,3.076189583,1.682074064,0.739640801,1.670807221
2486,null,null,null,null
2487,null,null,null,null
2488,null,null,null,null
2489,null,null,null,null
2490,null,null,null,null
2491,null,null,null,null
2492,0.24828709,1.927706606,1.119689924,0.036025982
2493,0.338033491,-0.214366567,-0.20969645,-0.663258497
2494,null,null,null,null
2495,1.286246297,4.203779151,5.217635871,3.348378027
2496,-0.212295289,0.806601835,1.045984858,-0.037400579
2497,-0.111487699,-0.599977889,-0.680012892,-0.175149491
2498,null,null,null,null
2499,null,null,null,null
2500,null,null,null,null
2501,null,null,null,null
2502,null,null,null,null
2503,null,null,null,null
2504,null,null,null,null
2505,null,null,null,null
2506,null,null,null,null
2507,null,null,null,null
2508,null,null,null,null
2509,null,null,null,null
2510,null,null,null,null
2511,-1.011361969,1.177204924,0.819343756,1.320718677
2512,-1.824643729,0.612034425,0.951327912,0.362538852
2513,0.305042095,0.460438983,1.154286934,1.129154742
2514,0.658660804,0.210485803,0.442049062,0.119742854
2515,null,null,null,null
2516,0.511841455,0.240256112,0.922481429,0.8335986
2517,null,null,null,null
2518,null,null,null,null
2519,4.90605102,5.963052559,5.494470118,7.922565704
2520,0.785091062,1.873054616,1.597348252,0.976188254
2521,1.805637782,2.159230375,1.881825886,1.127889974
2522,1.099308981,1.691891897,2.056952319,1.015107119
2523,1.402093368,1.98377018,2.287289536,1.325171314
2524,0.906225922,1.752500855,1.968804092,1.076411068
2525,1.796277053,2.335015008,2.689605497,1.140242761
2526,null,null,null,null
2527,0.779590311,3.690954848,3.459799794,1.857176629
2528,null,null,null,null
2529,null,null,null,null
2530,-0.386322192,1.077548765,2.216956615,0.318102443
2531,null,null,null,null
2532,null,null,null,null
2533,null,null,null,null
2534,0.382438794,-0.351766723,-0.503273231,0.157347493
2535,0.510206613,-0.331436613,-0.544744573,-0.343955076
2536,null,null,null,null
2537,null,null,null,null
2538,0.032702215,-0.173091052,-0.201305424,-0.488070767
2539,null,null,null,null
2540,null,null,null,null
2541,null,null,null,null
2542,null,null,null,null
2543,null,null,null,null
2544,null,null,null,null
2545,null,null,null,null
2546,null,null,null,null
2547,null,null,null,null
2548,null,null,null,null
2549,null,null,null,null
2550,null,null,null,null
2551,0.26220122,-0.045628316,0.102440946,-0.060304565
2552,null,null,null,null
2553,null,null,null,null
2554,null,null,null,null
2555,null,null,null,null
2556,-0.242900913,0.348153013,-0.309068864,0.471307562
2557,-0.366279613,-0.506428131,-0.507643619,-1.128538414
2558,-0.184669327,0.288034333,0.330595056,0.05803445
2559,null,null,null,null
2560,2.203433165,3.944306344,4.475622251,2.450611389
2561,null,null,null,null
2562,null,null,null,null
2563,null,null,null,null
2564,null,null,null,null
2565,-0.30393474,-0.60218419,-0.640375305,-0.538088972
2566,-0.001446193,-0.108369214,-0.240973266,0.031573651
2567,0.02350585,0.726633316,0.551454513,0.804060177
2568,null,null,null,null
2569,0.668836705,-0.243474316,-0.334995678,-0.072299346
2570,0.188441628,-0.158192919,-0.267286945,0.055707633
2571,null,null,null,null
2572,1.018922592,2.271880053,2.337462449,1.248308778
2573,null,null,null,null
2574,-0.434391938,0.559920571,0.217898607,0.110093489
2575,-0.385776756,0.782904689,0.80088694,0.190799957
2576,null,null,null,null
2577,0.454045184,0.001178395,-0.247567697,-0.343006923
2578,-0.203795561,-0.765312922,-0.952925899,-0.149825311
2579,null,null,null,null
2580,0.311032794,-0.204141216,-0.268468799,-0.335048086
2581,0.315085908,-0.293921624,-0.515329751,-0.218342942
2582,-0.899851959,-0.507653608,-0.645719168,-0.064004157
2583,0.338644028,1.768881087,1.867872145,1.356552407
2584,0.222090054,0.659259999,0.657791476,0.566887254
2585,null,null,null,null
2586,1.374767265,2.474857068,2.771110706,1.340449563
2587,null,null,null,null
2588,-0.146443006,0.758331564,1.033959984,-0.07408621
2589,null,null,null,null
2590,null,null,null,null
2591,-0.768980342,-0.640816895,-0.917768922,-0.406038926
2592,null,null,null,null
2593,-1.058492263,-0.836523494,-1.202281663,-0.337481815
2594,-0.773885581,-0.586273224,-0.959328132,0.064858098
2595,null,null,null,null
2596,null,null,null,null
2597,null,null,null,null
2598,null,null,null,null
2599,-0.216826163,-0.587993335,-0.499675687,-0.33010978
2600,0.637402765,0.185871274,0.012172586,0.153859943
2601,-1.888963476,-0.287970988,-0.642850482,0.011566834
2602,-1.09180921,-0.629213443,-0.668194234,-0.107539736
2603,null,null,null,null
2604,0.28524984,0.881721421,0.773008884,0.121089755
2605,0.480986086,0.440454609,0.872762536,0.809122962
2606,-0.727946001,-0.553268752,-0.759106586,0.393930906
2607,null,null,null,null
2608,null,null,null,null
2609,null,null,null,null
2610,null,null,null,null
2611,null,null,null,null
2612,null,null,null,null
2613,-0.195609654,-0.76619053,-0.728577689,-0.612403873
2614,null,null,null,null
2615,null,null,null,null
2616,-0.576184802,-0.193404664,-0.164634009,-0.469735973
2617,null,null,null,null
2618,null,null,null,null
2619,null,null,null,null
2620,null,null,null,null
2621,-0.557363117,1.394671238,1.607637793,0.745562592
2622,-1.319488531,-1.194605548,-0.853909805,-0.545022192
2623,0.931143549,0.080756772,0.059606389,0.37524697
2624,0.430028381,0.239122004,0.246199041,-8.95E-05
2625,-0.95183397,0.189966555,0.036708634,0.125124889
2626,null,null,null,null
2627,null,null,null,null
2628,null,null,null,null
2629,-1.852875386,-2.099576887,-1.847939331,-2.05783137
2630,null,null,null,null
2631,null,null,null,null
2632,null,null,null,null
2633,null,null,null,null
2634,0.416651609,1.418849575,1.032749363,0.9429258
2635,null,null,null,null
2636,-2.098587751,-1.197269941,-0.937478092,-0.239944408
2637,null,null,null,null
2638,-0.047611945,0.165044845,0.080988743,2.10446283
2639,null,null,null,null
2640,null,null,null,null
2641,null,null,null,null
2642,0.898009664,2.945708687,2.02278071,1.040610758
2643,null,null,null,null
2644,null,null,null,null
2645,0.138988939,1.583854164,1.441044642,-0.696354837
2646,-0.058953103,-1.345906315,1.056797594,1.470081397
2647,null,null,null,null
2648,1.196191904,0.126453063,0.06666564,-0.083277015
2649,null,null,null,null
2650,0.314178826,0.053916144,-0.490794716,0.993458734
2651,null,null,null,null
2652,0.036979981,0.386321676,0.236905346,-0.251707784
2653,-1.257237353,-0.824968379,-1.610845853,-1.280775308
2654,-0.512525602,1.441532698,1.232496732,0.228459954
2655,0.982753283,1.139068354,1.001423071,0.93255961
2656,-0.569936498,-0.741817858,-0.700969182,-0.334014401
2657,null,null,null,null
2658,null,null,null,null
2659,null,null,null,null
2660,null,null,null,null
2661,null,null,null,null
2662,null,null,null,null
2663,-0.173300271,-0.065978419,-0.216149327,0.136150702
2664,null,null,null,null
2665,-0.455870832,-0.351916468,-0.48038736,-0.529095949
2666,null,null,null,null
2667,0.041564642,-0.401220719,-0.29709981,-0.029918377
2668,-0.207938736,0.007666945,0.166608512,-0.202985723
2669,0.822549372,-0.133713619,-0.12030443,0.095649238
2670,null,null,null,null
2671,null,null,null,null
2672,0.654594495,0.323880403,0.051979962,0.259760223
2673,1.046545915,0.338293875,0.131872736,0.410399391
2674,null,null,null,null
2675,0.115501789,-0.40946712,-0.32967184,-0.628298578
2676,-0.948584052,-0.673465276,-0.682638548,-0.374116115
2677,null,null,null,null
2678,0.274995,-0.354223193,-0.115300891,0.062637184
2679,null,null,null,null
2680,-0.142594336,0.951435847,1.053835942,0.158762347
