E14 log 2,SPB74 log 2,virido log 2,J1074 log 2,AA4 log 2
0.069659607,0.365171222,0.857217302,1.172234022,0.407598555
0.450166019,1.167647361,1.320651934,1.194542495,0.738665505
-0.312172901,0.743178321,3.235387954,3.443517501,1.650692343
0.216604904,2.035571594,3.629615055,2.841299398,1.197381401
-0.799979585,-0.40960623,2.406797242,1.366365411,2.377155211
-0.382174372,0.094246125,0.135719743,0.175190873,-0.851941075
-0.861539206,-1.219509467,-0.473265144,-0.711744149,-1.156954933
0.198271004,0.42232004,-0.681718603,-0.665502813,-0.24812747
-0.37565528,-0.459366287,-0.614800803,-0.722068516,-0.626532931
1.994743353,1.279836727,3.376640362,3.225116584,1.625573258
0.169435466,-0.037778542,1.444443635,0.640154083,1.715127283
1.509792227,1.460917034,1.804502044,1.37337859,-1.128561371
0.301974628,4.50592679,4.897705963,4.976292807,2.75110414
0.000429604,-0.257256002,-0.297426279,-0.412218795,-0.387603196
,,,,
-0.117268099,1.020880408,1.027506885,0.90008615,-0.036684743
2.565361399,1.279836727,3.43390981,4.108257941,3.416935492
-0.226446028,-0.715528492,-0.803006677,-0.690829014,-0.822045557
-0.031677876,0.934822856,2.181488492,2.16567855,1.239480427
-0.314306266,0.840600531,2.764571385,4.000011935,3.151122559
-0.326616006,-0.310267442,-0.19110421,-0.109708081,-0.282507605
-0.633714612,-0.577252993,-0.728034212,-0.687531497,-0.624089705
0.110432261,-0.058439339,0.610264428,0.430105565,-0.000381018
-0.514879973,-0.878514187,0.250720263,0.225085501,0.253088609
-0.021667595,-0.599568719,0.045656714,-0.228606006,0.498858571
0.045764641,-0.165828341,-1.609691271,-1.583308335,-1.535898183
-0.598170675,-0.709007968,-0.061411991,0.055191583,-2.129314244
-0.413654828,-0.751538032,-1.233946211,-0.621205019,-0.999643265
0.165817908,4.064774696,6.864130588,7.003575289,4.872663456
0.100534382,-0.120339354,0.128593944,-0.067892862,-0.112045369
0.268529997,0.2591651,0.293811502,-0.028202102,-0.098426795
-0.86135381,1.006427705,2.889520025,1.842598751,1.541135109
-0.077362393,0.100057532,0.187765968,0.735704361,0.161017366
0.502111594,0.888247436,0.405049269,0.332830051,-0.107824225
-0.11626865,0.248145694,0.807161559,1.265913718,0.42770231
-0.022944911,0.15605808,-0.427038437,-0.045786305,-0.439816757
-0.005729881,0.320585079,0.145791462,0.37025522,-0.341317843
0.191803294,0.598714423,-0.030801756,0.02527532,-0.174603219
0.027374644,-1.385994251,1.069359512,0.342348321,-0.827564611
-0.108871963,-0.330049549,1.430485434,2.061328341,0.529266108
-0.418583169,-0.355583302,-0.543116439,-0.300549889,-0.636018229
0.130955757,-2.204007047,0.101874118,0.061159342,-2.374426742
-0.87918346,-1.042091368,-0.235720778,-0.554910949,-0.085608692
-1.390454974,-0.181916475,-0.293255107,-0.49996825,-1.252121002
-0.275738593,-0.522918119,-0.352749287,-0.502609025,0.135662008
-0.553405071,-1.88556526,-0.135913478,-0.40594095,-0.035018363
-0.252421502,0.039607187,0.279402268,0.015331175,-0.231119396
-0.237196173,0.228542106,2.913232131,2.514765439,1.984548407
-0.289067362,-0.731405506,1.852467137,2.38208623,1.666062813
0.095656283,-0.690172416,1.147858954,1.786448129,1.386170984
0.193141,0.573134259,0.869176532,1.027372553,0.166687307
-0.221169357,0.679740596,1.069485271,1.512618329,1.179589269
-0.187177574,-0.27736226,1.207921741,1.236300037,0.665227466
-0.135087251,-0.362427456,-0.723128455,-0.773932367,-0.760778791
0.084432192,-0.353645537,0.490014343,0.631014178,0.467187182
-0.057646554,-0.39192965,1.400009612,1.860498247,0.837159772
-0.046185277,-0.07804281,-0.029263402,0.463922032,-0.437616824
1.32901968,3.628299939,6.954947675,7.413105936,5.169893774
0.177841326,3.57120741,7.241836165,7.734802976,5.398162762
-0.733841732,2.451360634,4.149673684,4.696856827,2.680107726
-1.828879439,2.877033651,5.724011259,6.135097983,4.407254055
0.098040699,1.120486273,1.689973028,1.762462398,1.11632544
0.497727283,0.503677193,1.924277491,1.670805452,1.09683365
-0.016467484,-0.823081473,-0.098867715,0.158773618,-0.407551795
0.287246419,1.177195319,-0.176047264,-0.128430276,-0.142081163
0.377765096,3.684531611,0.834391224,0.776722789,0.528494604
-1.559124268,-3.146571824,-1.14472317,1.026007143,-1.281317337
0.082203924,0.291678107,2.486028194,2.352945641,1.728920236
1.432224242,1.849843842,0.609647238,1.775102866,-0.659307782
0.158747496,-1.110225008,-0.77827665,-0.307322359,-0.845685403
0.143858379,-0.679756044,-1.087749031,-0.928396625,-0.985457307
0.224236965,-0.66302027,-1.364120597,-1.224237739,-1.439388639
-0.053528876,0.001363077,-0.676982984,-0.893756734,-0.912989765
-0.05897124,0.303654129,-0.372105248,-0.495721899,-0.846977042
-0.003075426,-0.351841476,0.988069485,0.008976577,-0.74242249
-0.55478488,0.973185519,3.226618048,2.924517452,0.764597488
-0.540080003,2.116337995,2.473078428,3.805539205,1.496182231
-0.388600043,3.946619357,2.880957596,3.289832671,1.05717927
-0.167591018,0.248699016,0.545833613,0.930627403,0.0818042
-0.126368457,-1.457128867,0.380231386,0.053953813,-0.594317137
-0.129701279,-0.498802621,-1.213918168,-1.109876446,-0.745690349
-0.14722627,-1.032682938,-0.434963747,-0.603443095,-0.081203142
-0.439098296,-1.414979641,0.639758003,0.892563557,0.221149222
0.985196248,1.129752037,2.509202844,2.364242571,2.469355419
-0.335661505,-0.455982231,0.373785717,-0.243429417,-0.101619027
-1.108881749,-0.771457894,1.352732948,1.375492952,-0.374426742
-0.016165082,0.764959732,-0.164453695,-0.204239237,-0.293831928
-2.248414905,0,1.913385171,-0.882092519,-0.959389242
0.279704808,-0.845694155,1.19528385,2.432434832,0.835322155
0.080461644,0.655075641,1.982705005,2.407763697,1.00371238
-0.011574536,0.35258957,0.970755011,1.303677659,0.506197925
0.163308244,1.686883524,1.936138041,2.078534811,1.154967076
-0.077319791,1.350129261,1.861060767,1.801581191,0.792668154
0.123081138,-0.364491226,-1.070091034,-1.022614659,-0.754931636
-0.123152493,-0.670139503,-1.407489627,-0.998349593,-0.558229538
-0.251240158,-0.683731874,-0.807564496,-0.916112184,-0.995017595
0.434048094,0.698522765,-0.103475746,-0.159730412,-0.466286385
0.519745882,0.795992953,1.423298506,2.364242571,0.040610758
-0.378047053,1.30481595,2.729714975,3.261175968,1.597468626
-1.231619354,-0.118499994,1.194483236,1.419825871,0.929548895
1.169435466,0.830806248,0.880320818,2.640154083,1.040610758
-1.856080029,0,-0.119679182,1.762972737,1.040610758
-1.856080029,0,2.177204924,2.640154083,2.040610758
-2.407121175,-1.305125774,0.451423698,1.801693779,-0.544351743
0.222353422,-0.080137492,-0.058818075,0.285026558,-0.960138075
0.216342412,-0.564134326,-0.384508262,-0.315171711,-1.138190647
0.784512642,3.439170377,1.725198579,1.569241114,0.979136366
-0.244203703,-0.644978687,-0.621749905,-0.742178724,-1.169060167
0.165695995,0.047512883,-0.130732344,-0.031213266,0.107895789
-0.386625774,-1.471897612,-0.375742719,0.525039184,0.313136471
-0.34774163,0.201145078,-0.160976641,-0.323493557,-0.370796609
0.077906482,0.637249832,0.04034349,0.458929453,-0.315342393
-0.206499779,1.902089466,1.441391192,1.173822681,0.664374073
-0.121197675,-0.861011061,-0.160221659,-0.013798266,0.309129744
0.390273011,0.548038369,0.201308112,0.25559124,-0.155605595
-0.443265608,0.949274705,1.535997185,1.893369194,0.510143559
-0.304541653,-0.050693978,-0.964778554,-0.59049655,-0.418071789
0.017825057,-0.01126143,-0.39416473,-0.575119812,-0.345345524
-0.020527492,-0.424258902,-0.357553813,-0.224058049,-0.108656619
-0.407121175,1.855528377,1.435580194,0.952765002,1.249521157
0.139848821,-0.669729982,-1.288703289,-1.036619628,-0.857949381
-0.074033028,-1.747428768,-0.960128945,-1.13361939,-0.341709865
0.504252334,0.529598197,0.372913248,0.409266081,0.339596056
-0.292095991,0.026866143,-0.204941689,-0.117839476,-0.616566609
0.068977605,-0.128691741,-0.202785773,-0.518180469,-0.067776368
0.037848701,0.986989234,0.082459023,0.303202158,-0.188935086
-0.082856281,-0.591040473,0.33637529,0.675507601,-0.43646523
0.113916523,-0.183920649,-0.157394861,-0.688312553,-0.155463117
0.177841326,1.129752037,-2.271965532,-1.392724778,-1.128561371
-0.230506572,-0.525935142,0.638534706,1.169196019,-0.281317337
-0.050149556,0.472481805,0.890424961,1.30081862,-0.37208835
0.00123072,0.913784443,2.30223535,1.95793018,0.325879823
-0.559124268,0.09496333,0.045812318,-0.215722205,-0.043532275
0.072551111,1.426267171,1.22242487,1.577167956,0.145194836
-0.122907251,-0.255108546,-0.530530785,-0.278567214,-0.868257209
0.493048656,0.196866459,0.737695344,1.452992394,-0.119140676
0.101839701,0.339136015,0.153836247,0.250960916,-0.72014427
-0.209944896,0.125923255,-0.105021113,0.239599288,-0.059185505
,,,,
-0.822158674,-0.622741043,1.177204924,2.324906922,0.040610758
-0.924091028,0.290928617,2.901101496,3.48831517,1.380495517
-0.426589363,-0.094424354,-0.456873746,0.49413779,1.410538487
1.640192581,0.851654916,2.700177158,1.735876623,1.696491553
-0.188223254,0.32188879,-0.136603963,-0.126808294,0.856270779
0.477509316,0.698267312,0.293504204,0.402680023,0.500706364
0.374263861,0.358766972,0.840564164,0.577957953,0.946336758
0.057334762,-2.567265351,-0.496187671,-0.792390376,-0.95818392
-1.102667024,3.894599703,4.56676499,3.971033043,3.140145313
-0.295786164,-0.522631604,-0.127533154,0.001037607,0.18060248
0.094596396,0.88774488,2.343843254,2.651706461,1.374901471
0.018243172,-0.409100579,-0.231899841,-0.601574755,0.442717612
0.228124044,-0.458680319,1.474755136,1.522598662,0.941260698
1.230777664,0.26536627,-0.606259313,1.694357733,0.67790951
-0.204917063,-0.200464702,0.052308134,0.195326941,-0.154770518
-0.011428566,0.506641314,0.542526263,0.35448427,0.127837296
-0.141660263,-1.041323929,-0.665873721,-0.723370271,-0.537970039
-0.169687452,-0.627878234,-0.713625929,-0.702331762,-0.21316764
-0.305019109,-1.198889602,-0.417455714,-1.184129172,-0.387819281
-0.046806516,-0.832450485,-0.58274377,-0.827926773,-0.39658228
0.23364341,-1.243725229,-0.274589853,-0.18348913,0.294738177
0.186082209,2.78613201,2.844829136,3.618647339,1.815747544
0.497532643,3.245843747,1.575440265,2.470691735,0.654384807
-0.063549038,-0.376802394,-0.028088671,0.009080877,0.25477535
-0.046305671,0.238427884,-0.102120065,-0.128941852,0.189958711
0.411074046,0.3015174,-0.197203366,-0.409064591,0.083711339
0.182881966,-0.367946261,0.231445669,-0.026650883,0.523152967
0.280707395,-0.103167246,-0.753840688,-0.574209173,-0.760262105
-0.395945446,-1.058177695,-0.584216647,-0.663518012,-0.463257868
-0.180513098,0.096073429,-0.703111405,-0.439127374,-0.411104415
-0.102796749,-0.525897028,-0.832885594,-0.920742482,-0.444261437
-0.318685954,-0.12949968,-0.600707423,-0.481152032,-0.342357038
-0.307585501,0.859991851,4.127831932,4.428168442,1.692687454
0.201247898,1.160016405,0.042577475,0.242251976,-0.445188736
0.098537482,-0.491121847,3.165482108,4.655807096,2.178114281
1.092915952,0.350774431,2.282479268,3.455266515,2.649981332
0.822622265,0.573084036,-1.042966974,-0.635130322,-1.893591955
-0.157138529,-0.268075983,-0.173254101,-0.590167947,-0.466850211
-0.165050008,0.593870754,0.332149205,0.065215605,0.175969211
0.314710419,0.470065607,0.679673326,0.510738502,0.622472898
0.207419056,-0.029043564,-0.792509876,-0.875909436,-0.284995928
0.382155264,1.725861079,2.515988022,2.006926516,1.067352119
0.307124343,1.361358712,2.353665549,3.662303912,1.101352268
-0.133820962,0.610980621,0.48131297,0.409608525,1.057757931
0.042320035,-0.538971292,0.149310203,0.348031771,0.130171454
0.064932671,1.086390385,1.209516849,1.638868523,0.391487887
-0.192153326,0.235812009,-0.197773649,-0.506001565,0.22634089
0.023266925,0.099927637,-0.075014753,-0.330158505,0.558378796
0.101274727,-0.054914203,-0.66444685,-0.532986444,-0.40756966
0.318927267,0.621292112,0.529990716,0.219042487,1.214847007
0.500607319,-0.169193752,-0.609005812,0.062665062,-0.804131728
0.183418146,-0.330545125,1.516911617,0.62218551,0.040610758
0.474047417,1.183896103,-0.620833899,-0.557978859,-0.51845102
0.584465345,0.350190472,0.991321583,1.632049545,0.37518543
-0.040832013,-0.257186625,-1.245911527,-1.172136737,-0.548087219
-0.839019657,-0.101990336,0.848947309,0.640154083,
0.269901454,0.237677745,0.25249647,-0.150284482,-0.175991427
-0.116601574,-0.344847532,-0.417697825,-0.343541526,-0.578490653
0.520142155,1.393585173,1.324297024,0.670629431,0.125391395
0.312019934,1.422957701,1.342217125,0.697173715,0.237121369
0.043132109,1.200002752,1.868403985,0.932895666,-0.146290707
-0.070894654,0.406010903,1.231363673,0.915101841,0.628425131
-0.696939462,-0.855751741,0.656664995,0.683397382,-0.292521088
-0.529607483,1.3875402,3.763688679,4.914143826,1.655744045
0.0838191,0.559969464,1.201595432,1.380095824,0.358310949
-0.393902865,-1.054199292,-1.298175734,-1.386299066,-1.0617448
0.270814679,-0.426154547,-0.020734753,0.017260466,0.948142825
-0.115847675,0.222322226,0.382390587,0.835997679,0.00063289
-0.215628239,-0.230511502,-0.312177289,-0.334679714,-0.174983699
-0.358779196,-0.67997144,-0.641202459,-0.684968791,-0.543450163
-0.256389129,-0.530537615,-0.397789662,-0.3693951,-0.529758918
0.203685552,-0.843901331,0.01028078,-0.164543842,-0.050241263
0.054109842,-0.366105231,-0.360940128,-0.364265932,-0.32331515
0.197159656,-0.149201194,-0.621021374,-0.584514669,-0.128612257
0.064697012,-0.759699938,-0.413954042,-0.561352146,-0.310756148
0.255590966,0.957707195,-0.195738888,-0.032510434,-0.006013519
0.023377089,-0.034194012,-0.266548134,-0.975535313,-1.494297799
-0.053132787,-0.308525866,0.38283529,0.298727972,0.117575625
-0.052063977,-0.027358982,-0.278472711,-0.328626891,-0.048007899
0.158890845,1.182823795,2.204339125,2.224580457,1.380881755
0.101996306,0.058863012,1.608671294,1.362712468,1.545173798
0.152909651,0.72067255,0.842401576,1.917442721,0.435397802
-0.407121175,-1.097203809,1.078871732,0.30627184,0.24701049
-0.084340581,0.894802556,0.830497374,0.745641641,0.150412882
0.003844457,0.556226219,0.139627711,-0.000186229,0.219825566
-0.017080963,0.614724572,0.360452482,0.675671843,0.608183687
0.058230321,0.00944317,-0.589032098,-0.475725322,-0.303501714
0.282283586,-0.163970968,-0.089351599,-0.234735306,-0.222426475
0.778693595,1.787699155,1.918348495,1.15539788,2.529373577
-0.397778142,-1.005078569,-0.844584335,-0.887942918,-0.621086355
-0.121724803,-0.845383429,-0.670532611,-0.986458973,-0.446408906
0.280948684,0.30543934,0.016926481,-0.249733419,0.322570795
0.227704668,0.448744287,0.062954733,-0.113037087,-0.117356904
0.12413168,-1.631998652,2.166825347,3.248888075,2.129454136
0.260097762,-0.998885817,0.326929193,0.17312014,-0.223702258
-0.076955775,-0.446694198,-0.245403938,-0.07210632,-0.139491185
0.013953256,1.074479913,0.542059714,1.021164322,0.262631501
0.39154692,2.009908039,1.946698968,2.141264226,1.529293801
0.448968496,0.71215348,1.219066296,1.878876681,0.853548864
0.314136895,0.478065266,1.252238702,1.10238764,0.597127971
0.32143856,0.999905947,1.578566937,2.490658019,0.5497168
-0.185856414,-2.043502434,-0.305401624,-0.86672378,0.042636322
-0.060342519,0.731890951,0.035072218,0.2862579,-0.194241293
0.29438157,0.000266681,-0.536582269,-0.773262815,0.10371235
-0.236079083,0.761164573,2.142053088,1.553598717,0.392870879
0.391492266,-0.394000449,0.137668326,0.282355754,1.547734318
-0.560889462,-2.077941941,-0.628085002,-0.452605779,0.271754879
0.247124988,1.131545317,0.701652874,1.055960904,0.748595888
0.07532016,0.148241962,1.1954385,1.286422403,0.814432858
0.057946639,0.536833366,0.132850247,-0.158476504,0.23669763
-0.530061285,0.066892124,1.311902216,1.134747767,0.539574993
1.220923931,0.905761123,1.341288932,2.237743573,5.901964093
0.060237034,-0.016188912,0.596392855,0.621184546,0.304706289
0.655483402,0.940465778,1.436353684,1.500292304,1.796683603
0.131232848,0.363566025,0.604848608,1.390183308,0.313351632
0.312293837,0.928943501,1.466062763,2.005654567,0.893127947
0.176712074,0.19179446,1.664855244,1.840377596,0.826278191
0.086399322,0.075100028,-0.235540987,-0.417604071,-0.093062117
0.330663248,-0.077971319,-0.194548298,0.007684263,0.136006123
-0.10745882,-0.339187163,-0.283089149,-0.108243524,-0.028592108
-0.367424171,-0.701888146,-0.156036597,0.150479011,-0.234769171
-0.063135106,0.302601417,0.450680071,0.486281341,0.13971311
-0.094625985,-0.12530155,0.752843854,0.152407774,0.034386308
-0.087968356,0.236554329,1.790033288,1.129184335,0.26396696
-0.160123421,-0.360337308,-0.074796774,-0.219112984,0.334537828
0.452017249,0.019118178,0.405628529,0.37790174,0.751665626
0.029776563,-0.049446453,-0.535794699,-0.709651352,-0.171326115
0.143276232,-0.363413184,-0.619201901,-0.963278273,0.380070471
-0.199451938,-0.734956408,-0.719342972,-0.616988421,-0.048590712
-0.181564518,-0.767043985,-0.645816428,-0.801595721,-0.393617906
-0.012043741,-0.517912648,-0.630043053,-0.946357259,-0.147022555
-0.01043976,-0.358601739,-0.549768194,-0.650344066,-0.183373023
-0.131312814,0.606871374,0.485106451,1.482126109,-0.074315337
0.012322192,0.132868515,-0.342626219,-0.390925559,-0.112816416
-0.203971883,0.389754161,0.391863565,0.720901718,-0.14646827
0.040712823,1.148579799,2.068777426,1.854466947,0.662472252
-0.055287279,-0.223820289,1.422389109,2.979133103,1.100635959
-0.154157851,-0.820810693,-1.06469817,-1.113178295,-0.467495983
0.094095929,0.443026906,0.164212299,0.160187092,-0.119847745
-0.165821371,2.011138911,1.842200586,1.664785291,0.999906869
-0.332685647,0.582466203,0.888337479,0.648835275,-0.556325689
-0.392478255,-0.209911258,-1.1681308,-0.596901338,-0.908345456
0.647497298,0.45211589,-1.680540781,-1.540915508,-1.092427551
-0.322434777,-0.278590656,2.182248622,2.080606028,1.419122381
-0.445321048,-1.690965502,-1.116517814,-1.144939262,-0.262291386
-0.096152096,-1.024887528,-0.836539878,-0.756622308,0.070807293
-0.195121866,-0.883086148,0.896580612,0.966518164,-0.159705929
-0.718236976,1.410187883,1.326676418,0.98420508,-0.278543857
0.147464775,-0.776502007,-0.232424322,-0.154821484,0.044708386
0.329541155,1.567799883,0.162927148,0.68564349,0.00725051
0.545993257,0.352524889,-0.373493674,-0.745738622,0.761822739
0.181061082,-0.358665121,0.081804298,-0.076173423,0.55159534
0.159719509,0.447101516,0.020176155,-0.135001984,-0.459486165
-0.164803806,0.274031752,0.118321923,0.411602579,0.009830738
,,,,
-0.316773984,-0.087416362,-0.33117081,-0.471769641,-0.088208701
0.175500427,0.841462843,0.959052992,0.899866089,0.055500757
-0.110918045,0.721494043,1.639446827,1.566919194,-0.079683476
-0.039360328,-0.095513618,0.681968229,0.633668711,0.534890516
0.402849512,0.985701753,0.866632578,0.430575156,1.271011184
1.5443601,-0.418534703,2.274474268,1.671852799,2.040610758
0.380568002,0.463835081,0.130082314,0.062004647,-1.147329293
-0.353612542,0,1.050245819,3.196290192,1.549577753
-0.033277216,-0.313348411,-0.273451319,-0.265859543,-0.448405313
